"FND_APP_DESCRIPTIVE_FLEXFIELD.DescriptiveFlexfieldCode","FND_APP_DESCRIPTIVE_FLEXFIELD.ApplicationId","ORA_FND_APP_DESCRIPTIVE_FLEXFIELD_CONTEXT.ContextCode","SegmentCode","SegmentIdentifier","ColumnName","Name","Description","Prompt","ShortPrompt","TerminologyHelpText","InFieldHelpText","SequenceNumber","EnabledFlag","DisplayType","DisplayWidth","DisplayHeight","CheckboxCheckedValue","CheckboxUncheckedValue","RequiredFlag","RangeType","DefaultType","DefaultValue","DefaultValueNumber","DefaultValueDate","DefaultValueTimestamp","DerivationValue","ReadOnlyFlag","BIEnabledFlag","BIEqualizationTag","IndexedFlag","MultirowUniqueKeyFlag","ShowValueDescription","CreationDate","CreatedBy","LastUpdateDate","LastUpdatedBy","LastUpdateLogin","ValueSetCode","UomClassCode"
"PER_DOCUMENTS_OF_RECORD_DFF","800","Criminal record check","B2BApplicationId","b2bapplicationid","DEI_ATTRIBUTE3","B2BApplicationId","Used to identify the individual application to Disclosure Scotland / Watchdog.","B2BApplicationId","B2BApplicationId","","","30","Y","HIDDEN","10","2","","","Y","","","","","","","","N","Y","","N","","N","2018/10/11 10:41:17.375","CUSTOMIZED_USER","2018/10/11 10:42:26.499","CUSTOMIZED_USER","77F24BB9FFC73396E0537990DF0AF748","GSE_30_Char",""
"PER_DOCUMENTS_OF_RECORD_DFF","800","Criminal record check","Consent Given?","consentGiven","DEI_ATTRIBUTE5","Consent Given?","","Consent Given?","Consent Given?","","","50","Y","LOV","","","","","Y","","CONSTANT","Yes","","","","","Y","Y","","N","","N","2018/10/11 10:43:36.683","CUSTOMIZED_USER","2018/10/11 10:44:18.282","CUSTOMIZED_USER","77F24BB9FFC73396E0537990DF0AF748","GSE_Yes_No",""
"PER_DOCUMENTS_OF_RECORD_DFF","800","Criminal record check","End Date","endDate","DEI_ATTRIBUTE_DATE2","End Date","","End Date","End Date","","","110","Y","DATE_TIME","","","","","N","","","","","","","","Y","Y","","N","","N","2018/10/11 11:15:25.284","CUSTOMIZED_USER","2018/10/11 11:16:05.65","CUSTOMIZED_USER","77F24BB9FFC73396E0537990DF0AF748","GSE_Date_Format",""
"PER_DOCUMENTS_OF_RECORD_DFF","800","Criminal record check","Integration Errors","integrationErrors","DEI_ATTRIBUTE2","Integration Errors","A field to hold any integration errors such as Invalid Character Errors, Missing information, Exceptions, Title is Mr when gender is Female, Service down, Invalid characters etc (Based on disclosure Scotland error messages).","Integration Errors","Integration Errors","","","20","Y","TEXT_BOX","30","5","","","N","","","","","","","","Y","Y","","N","","N","2018/10/11 10:39:57.248","CUSTOMIZED_USER","2018/10/11 10:41:11.713","CUSTOMIZED_USER","77F24BB9FFC73396E0537990DF0AF748","GSE_150_Char",""
"PER_DOCUMENTS_OF_RECORD_DFF","800","Criminal record check","Organisation Code","organisationCode","DEI_ATTRIBUTE10","Organisation Code","","Organisation Code","Organisation Code","","","120","Y","HIDDEN","","","","","Y","","","","","","","","N","Y","","N","","N","2018/10/11 11:16:13.328","CUSTOMIZED_USER","2018/10/11 11:17:20.426","CUSTOMIZED_USER","77F24BB9FFC73396E0537990DF0AF748","RBCode",""
"PER_DOCUMENTS_OF_RECORD_DFF","800","Criminal record check","RBCode","rbcode","DEI_ATTRIBUTE7","RBCode","","RBCode","RBCode","","","80","Y","HIDDEN","","","","","Y","","","","","","","","N","Y","","N","","N","2018/10/11 10:46:53.52","CUSTOMIZED_USER","2018/10/11 11:10:10.246","CUSTOMIZED_USER","77F24BB9FFC73396E0537990DF0AF748","RBCode",""
"PER_DOCUMENTS_OF_RECORD_DFF","800","Criminal record check","RBName","rbname","DEI_ATTRIBUTE6","RBName","B2B Customer organisation name","RBName","RBName","","","70","Y","TEXT_BOX","","","","","Y","","","","","","","","N","Y","","N","","N","2018/10/11 10:45:30.836","CUSTOMIZED_USER","2018/10/11 10:46:48.387","CUSTOMIZED_USER","77F24BB9FFC73396E0537990DF0AF748","RBName",""
"PER_DOCUMENTS_OF_RECORD_DFF","800","Criminal record check","RPCode / RPCSGCODE","rpcodeRpcsgcode","DEI_ATTRIBUTE9","RPCode / RPCSGCODE","Code of person countersigning application for B2B Customer ","RPCode / RPCSGCODE","RPCode / RPCSGCODE","","","100","Y","HIDDEN","","","","","Y","","","","","","","","N","Y","","N","","N","2018/10/11 11:12:11.946","CUSTOMIZED_USER","2018/10/11 11:15:08.123","CUSTOMIZED_USER","77F24BB9FFC73396E0537990DF0AF748","RPCode/RPCSGCODE",""
"PER_DOCUMENTS_OF_RECORD_DFF","800","Criminal record check","RPName","rpname","DEI_ATTRIBUTE8","RPName","Name of person countersigning application for B2B Customer 
","RPName","RPName","","","90","Y","TEXT_BOX","32","","","","Y","","CONSTANT","Company Name","","","","","Y","Y","","N","","N","2018/10/11 11:10:25.04","CUSTOMIZED_USER","2018/10/11 11:11:55.163","CUSTOMIZED_USER","77F24BB9FFC73396E0537990DF0AF748","RBName",""
"PER_DOCUMENTS_OF_RECORD_DFF","800","Criminal record check","Status","status","DEI_ATTRIBUTE1","Status","","Status","Status","","","10","Y","LOV","20","","","","N","","","","","","","","N","Y","","N","","N","2018/10/11 10:33:54.938","CUSTOMIZED_USER","2018/10/11 10:39:49.45","CUSTOMIZED_USER","77F24BB9FFC73396E0537990DF0AF748","DOR_STATUS",""
"PER_DOCUMENTS_OF_RECORD_DFF","800","Retail","Amount of Purchase","amountOfPurchase","DEI_ATTRIBUTE_NUMBER1","Amount of Purchase","","Amount of Purchase","Amount of Purchase","","","50","Y","TEXT_BOX","10","","","","N","","","","","","","","N","N","","N","","N","2016/10/19 14:09:08.257","CUSTOMIZED_USER","2016/10/19 14:09:59.29","CUSTOMIZED_USER","3F36ED7D10123908E0537AA3FD0A00C0","GSE_10_2_Decimal",""
"PER_DOCUMENTS_OF_RECORD_DFF","800","Retail","Last Date utilized","lastDateUtilized","DEI_ATTRIBUTE_DATE1","Last Date utilized","","Last Date utilized","Last Date utilized","","","40","Y","DATE_TIME","10","","","","N","","","","","","","","N","N","","N","","N","2016/10/19 14:08:23.489","CUSTOMIZED_USER","2016/10/19 14:09:08.139","CUSTOMIZED_USER","3F36ED7D10123908E0537AA3FD0A00C0","GSE_Date_Format",""
"PER_DOCUMENTS_OF_RECORD_DFF","800","Retail","Pants Size","pantsSize","DEI_ATTRIBUTE3","Pants Size","","Pants Size","Pants Size","","","30","Y","TEXT_BOX","8","","","","N","","","","","","","","N","N","","N","","N","2016/10/19 14:07:58.238","CUSTOMIZED_USER","2016/10/19 14:08:23.411","CUSTOMIZED_USER","3F36ED7D10123908E0537AA3FD0A00C0","30 Characters",""
"PER_DOCUMENTS_OF_RECORD_DFF","800","Retail","Shirt Size","shirtSize","DEI_ATTRIBUTE2","Shirt Size","","Shirt Size","Shirt Size","","","20","Y","TEXT_BOX","8","","","","N","","","","","","","","N","N","","N","","N","2016/10/19 14:07:08.281","CUSTOMIZED_USER","2016/10/19 14:07:58.123","CUSTOMIZED_USER","3F36ED7D10123908E0537AA3FD0A00C0","30 Characters",""
"PER_DOCUMENTS_OF_RECORD_DFF","800","Retail","Shoe Size","shoeSize","DEI_ATTRIBUTE1","Shoe Size","","Shoe Size","Shoe Size","","","10","Y","TEXT_BOX","8","","","","N","","","","","","","","N","N","","N","","N","2016/10/19 14:03:14.043","CUSTOMIZED_USER","2016/10/19 14:07:08.19","CUSTOMIZED_USER","3F36ED7D10123908E0537AA3FD0A00C0","30 Characters",""
"HRT_PROFILE_ITEMS","10022","PERSON_GSE_HEUS_FACULTY_INFO","ITEM_TEXT240_1","","ATTRIBUTE1","Information Category","Information Category","Information Category","Information Category","","","10","Y","TEXT_AREA","30","5","","","N","","","","","","","","N","Y","","","","","2019/02/21 08:35:27.555555","CUSTOMIZED_USER","2019/02/22 12:48:49.526","CUSTOMIZED_USER","827BF998C8724811E053C390DF0A019A","HRT_GSE_HE_US_FACULTY_INFO_CAT",""
"PER_POSITIONS_DFF","800","Federal","Cyber Security Code","cyberSecurityCode","ATTRIBUTE30","Cyber Security Code","Cyber Security Code","Cyber Security Code","Cyber Security Code","","","10","Y","LOV","10","","","","N","","","","","","","","N","Y","","N","","N","2022/02/17 17:35:01.676","CUSTOMIZED_USER","2022/02/17 17:36:05.29","CUSTOMIZED_USER","D7C9D76B398B32A1E0530264FD0AAEC7","FED_POSITION_CYBER_CODES",""
"PER_POSITIONS_DFF","800","Federal","Tipped or Toke","tippedOrToke","ATTRIBUTE2","Tipped or Toke","Tipped or Toke","Tipped or Toke","Tipped or Toke","","","20","Y","LOV","8","","","","N","","","","","","","","N","Y","","N","","N","2022/02/17 17:36:17.336","CUSTOMIZED_USER","2022/02/17 17:37:02.267","CUSTOMIZED_USER","D7C9D76B398B32A1E0530264FD0AAEC7","FED_TIPPED_TOKE",""
"PER_POSITIONS_DFF","800","Higher Education","Academic Rank","academicRank","ATTRIBUTE2","Academic Rank","","Academic Rank","Academic Rank","","","10","Y","LOV","20","1","","","N","","","","","","","","N","Y","","N","","N","2016/06/02 17:03:26.247","CUSTOMIZED_USER","2016/06/02 17:11:18.679","CUSTOMIZED_USER","343832883F170D53E053CFFBE70A4F8C","GSE_Academic Rank",""
"PER_POSITIONS_DFF","800","Higher Education","Classification Type","classificationType","ATTRIBUTE4","Classification Type","","Classification Type","Classification Type","","","30","Y","LOV","20","1","","","N","","","","","","","","N","Y","","N","","N","2016/06/02 17:21:12.0","CUSTOMIZED_USER","2016/06/02 17:26:33.02","CUSTOMIZED_USER","344F594A68723F9EE053CFFBE70ABF02","GCS_Classification Type",""
"PER_POSITIONS_DFF","800","Higher Education","Encumber Flag","encumberFlag","ATTRIBUTE5","Encumber Flag","","Encumber Flag","Encumber Flag","","","40","Y","CHECKBOX","1","1","Yes","No","N","","","","","","","","N","Y","","N","","N","2016/06/02 17:26:48.425","CUSTOMIZED_USER","2016/06/02 17:28:20.765","CUSTOMIZED_USER","344F594A68723F9EE053CFFBE70ABF02","Yes or No ",""
"PER_POSITIONS_DFF","800","Higher Education","Fund 1 Budget Amount","fund1BudgetAmount","ATTRIBUTE_NUMBER2","Fund 1 Budget Amount","","Fund 1 Budget Amount","Fund 1 Budget Amount","","","60","Y","TEXT_BOX","20","1","","","N","","","","","","","","N","Y","","N","","N","2016/06/02 17:29:42.299","CUSTOMIZED_USER","2016/06/02 17:30:30.225","CUSTOMIZED_USER","344F594A68723F9EE053CFFBE70ABF02","Number 10 2",""
"PER_POSITIONS_DFF","800","Higher Education","Fund 1 Budget Source","fund1BudgetSource","ATTRIBUTE6","Fund 1 Budget Source","","Fund 1 Budget Source","Fund 1 Budget Source","","","50","Y","TEXT_BOX","20","","","","N","","","","","","","","N","Y","","N","","N","2016/06/02 17:28:26.748","CUSTOMIZED_USER","2016/06/02 17:29:35.994","CUSTOMIZED_USER","344F594A68723F9EE053CFFBE70ABF02","30 Characters",""
"PER_POSITIONS_DFF","800","Higher Education","Fund 2 Budget Amount","fund2BudgetAmount","ATTRIBUTE_NUMBER3","Fund 2 Budget Amount","","Fund 2 Budget Amount","Fund 2 Budget Amount","","","80","Y","TEXT_BOX","20","1","","","N","","","","","","","","N","Y","","N","","N","2016/06/02 17:37:58.314","CUSTOMIZED_USER","2016/06/02 17:38:47.619","CUSTOMIZED_USER","344F594A68723F9EE053CFFBE70ABF02","Number 10 2",""
"PER_POSITIONS_DFF","800","Higher Education","Fund 2 Budget Source","fund2BudgetSource","ATTRIBUTE7","Fund 2 Budget Source","","Fund 2 Budget Source","Fund 2 Budget Source","","","70","Y","TEXT_BOX","20","1","","","N","","","","","","","","N","Y","","N","","N","2016/06/02 17:37:10.052","CUSTOMIZED_USER","2016/06/02 17:37:46.502","CUSTOMIZED_USER","344F594A68723F9EE053CFFBE70ABF02","30 Characters",""
"PER_POSITIONS_DFF","800","Higher Education","Reclassification ","reclassification","ATTRIBUTE9","Reclassified Reason","","Reclassification ","Reclassification ","","","110","Y","TEXT_BOX","30","1","","","N","","","","","","","","N","Y","","N","","N","2016/06/02 17:40:57.915","CUSTOMIZED_USER","2016/06/02 17:42:04.264","CUSTOMIZED_USER","344F594A68723F9EE053CFFBE70ABF02","30 Characters",""
"PER_POSITIONS_DFF","800","Higher Education","Reclassification Date","reclassificationDate","ATTRIBUTE_DATE1","Reclassification Date","","Reclassification Date","Reclassification Date","","","100","Y","DATE_TIME","20","1","","","N","","","","","","","","N","Y","","N","","N","2016/06/02 17:39:51.259","CUSTOMIZED_USER","2016/06/02 17:40:48.818","CUSTOMIZED_USER","344F594A68723F9EE053CFFBE70ABF02","HRC_STANDARD_DATE",""
"PER_POSITIONS_DFF","800","Higher Education","Reclassified ?","reclassified","ATTRIBUTE8","Reclassified ?","","Reclassified ?","Reclassified ?","","","90","Y","CHECKBOX","1","1","Yes","No","N","","","","","","","","N","Y","","N","","N","2016/06/02 17:38:58.411","CUSTOMIZED_USER","2016/06/02 17:39:45.146","CUSTOMIZED_USER","344F594A68723F9EE053CFFBE70ABF02","Yes or No ",""
"PER_POSITIONS_DFF","800","Higher Education","Tenure Eligible ?","tenureEligible","ATTRIBUTE3","Tenure Eligible ?","","Tenure Eligible ?","Tenure Eligible ?","","","20","Y","CHECKBOX","1","1","Yes","No","N","","","","","","","","N","Y","","N","","N","2016/06/02 17:11:24.134","CUSTOMIZED_USER","2016/06/02 17:13:12.445","CUSTOMIZED_USER","343832883F170D53E053CFFBE70A4F8C","Yes or No ",""
"GMS_AWARD_HEADERS_DFF","8402","Sub-Grantee Information","Sub-Grantee 2","subGrantee2","ATTRIBUTE4","Sub-Grantee 2","","Sub-Grantee 2","Sub-Grantee 2","","","40","Y","TEXT_BOX","50","","","","N","","","","","","","","N","Y","","N","","N","2018/06/06 13:56:18.098","CUSTOMIZED_USER","2018/06/06 13:57:04.199","CUSTOMIZED_USER","6DF7C3647EF20138E0537990DF0A7228","Progress Sub Grantee",""
"GMS_AWARD_HEADERS_DFF","8402","Sub-Grantee Information","Sub-Grantee 2 Amount","subGrantee2Amount","ATTRIBUTE5","Sub-Grantee 2 Amount","","Sub-Grantee 2 Amount","Sub-Grantee 2 Amount","","","50","Y","TEXT_BOX","30","","","","N","","","","","","","","N","Y","","N","","N","2018/06/06 13:57:04.287","CUSTOMIZED_USER","2018/06/06 13:57:35.286","CUSTOMIZED_USER","6DF7C3647EF20138E0537990DF0A7228","Progress Sub Grantee Amount",""
"GMS_AWARD_HEADERS_DFF","8402","Sub-Grantee Information","Sub-Grantee 2 Contract","subGrantee2Contract","ATTRIBUTE6","Sub-Grantee 2 Contract","","Sub-Grantee 2 Contract","Sub-Grantee 2 Contract","","","60","Y","TEXT_BOX","100","","","","N","","","","","","","","N","Y","","N","","N","2018/06/06 13:57:35.394","CUSTOMIZED_USER","2018/06/06 13:58:11.533","CUSTOMIZED_USER","6DF7C3647EF20138E0537990DF0A7228","Progress Sub Grantee Contract",""
"GMS_AWARD_HEADERS_DFF","8402","Sub-Grantee Information","Sub-Grantee1","subgrantee1","ATTRIBUTE1","Sub-Grantee 1","","Sub-Grantee 1","Sub-Grantee 1","","","10","Y","TEXT_BOX","50","","","","N","","","","","","","","N","Y","","N","","N","2018/06/06 13:45:37.768","CUSTOMIZED_USER","2018/06/06 13:50:14.607","CUSTOMIZED_USER","6DF7C3647EF20138E0537990DF0A7228","Progress Sub Grantee",""
"GMS_AWARD_HEADERS_DFF","8402","Sub-Grantee Information","Sub-Grantee1Contract","subGrantee1Contract","ATTRIBUTE3","Sub-Grantee 1 Contract","","Sub-Grantee 1 Contract","Sub-Grantee 1 Contract","","","30","Y","TEXT_BOX","100","","","","N","","","","","","","","N","Y","","N","","N","2018/06/06 13:54:03.625","CUSTOMIZED_USER","2018/06/06 13:56:18.017","CUSTOMIZED_USER","6DF7C3647EF20138E0537990DF0A7228","Progress Sub Grantee Contract",""
"GMS_AWARD_HEADERS_DFF","8402","Sub-Grantee Information","SubGrantee1Amount","SubGrantee1Amount","ATTRIBUTE2","Sub-Grantee 1 Amount","","Sub-Grantee 1 Amount","Sub-Grantee 1 Amount","","","20","Y","TEXT_BOX","30","","","","N","","","","","","","","N","Y","","N","","N","2018/06/06 13:51:23.125","CUSTOMIZED_USER","2018/06/06 13:53:41.115","CUSTOMIZED_USER","6DF7C3647EF20138E0537990DF0A7228","Progress Sub Grantee Amount",""
"AP_INVOICES","200","My Group 1","My Field for Group 1","myFieldForGroup1","ATTRIBUTE4","My Field for Group 1","","My Field for Group 1","My Field for Group 1","Enter free form text here.","","30","Y","TEXT_BOX","30","","","","N","","","","","","","","N","Y","","N","","N","2016/11/01 14:08:21.758","CUSTOMIZED_USER","2016/11/01 14:09:17.353","CUSTOMIZED_USER","403E9F3C6D2E7B39E0537AA3FD0A17D3","30 Characters",""
"AP_INVOICES","200","My Group 1","My Flag for Group 1","myFlagForGroup1","ATTRIBUTE3","My Flag for Group 1","","My Flag for Group 1","My Flag for Group 1","Choose a Flag value for My Group 1","","20","Y","RADIO_BUTTON_GROUP","10","","","","N","","","","","","","","N","Y","","N","","N","2016/11/01 14:05:00.822","CUSTOMIZED_USER","2016/11/01 14:36:08.978","CUSTOMIZED_USER","403E9F3C6D2E7B39E0537AA3FD0A17D3","MyFlagForGroup1",""
"AP_INVOICES","200","My Group 1","My List for Group 1","myListForGroup1","ATTRIBUTE2","My List for Group 1","","My List for Group 1","My List for Group 1","","","10","Y","LOV","10","","","","N","","","","","","","","N","Y","","N","","N","2016/11/01 13:58:59.538","CUSTOMIZED_USER","2016/11/01 14:04:34.962","CUSTOMIZED_USER","403E9F3C6D2E7B39E0537AA3FD0A17D3","MyListForGroup1",""
"AP_INVOICES","200","My Group 2","My Date for Group 2","myDateForGroup2","ATTRIBUTE_DATE2","My Date for Group 2","","My Date for Group 2","My Date for Group 2","Enter Date for Group 2","","20","Y","DATE_TIME","","","","","N","","","","","","","","N","Y","","N","","N","2016/11/01 14:14:03.942","CUSTOMIZED_USER","2016/11/01 14:15:50.238","CUSTOMIZED_USER","403E9F3C6D2E7B39E0537AA3FD0A17D3","GSE_Date_Format",""
"AP_INVOICES","200","My Group 2","My List for Group 2","myListForGroup2","ATTRIBUTE2","My List for Group 2","","My List for Group 2","My List for Group 2","Choose a value for Group 2","","10","Y","LOV","10","","","","N","","","","","","","","N","Y","","N","","N","2016/11/01 14:10:18.742","CUSTOMIZED_USER","2016/11/01 14:13:42.593","CUSTOMIZED_USER","403E9F3C6D2E7B39E0537AA3FD0A17D3","MyListForGroup2",""
"PROJECTS_STD_COST_COLLECTION","10036","AP_Distribution_Sets","BILLABLE_FLAG","","BILLABLE_FLAG","BILLABLE_FLAG","","Billable","Billable","","","50","Y","HIDDEN","3","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:47.185","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:31.86","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","AP_Distribution_Sets","CAPITALIZABLE_FLAG","","CAPITALIZABLE_FLAG","CAPITALIZABLE_FLAG","","Capitalizable","Capitalizable","","","60","Y","HIDDEN","3","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:47.203","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:31.868","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","AP_Distribution_Sets","CONTRACT_ID","","CONTRACT_ID","CONTRACT_ID","","Contract Number","Contract Number","","","45","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:30.123","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.195","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECT_AWARD_V",""
"PROJECTS_STD_COST_COLLECTION","10036","AP_Distribution_Sets","EXPENDITURE_TYPE_ID","","EXPENDITURE_TYPE_ID","EXPENDITURE_TYPE_ID","","Expenditure Type","Expenditure Type","","","30","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:47.217","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:31.871","SEED_DATA_FROM_APPLICATION","-1","PJC_EXPENDITURE_TYPES_EXPEND_S_V",""
"PROJECTS_STD_COST_COLLECTION","10036","AP_Distribution_Sets","ORGANIZATION_ID","","ORGANIZATION_ID","ORGANIZATION_ID","","Expenditure Organization","Expenditure Organization","","","40","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:47.234","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:31.874","SEED_DATA_FROM_APPLICATION","-1","PJC_ORGANIZATIONS_EXPEND_S_V",""
"PROJECTS_STD_COST_COLLECTION","10036","AP_Distribution_Sets","PROJECT_ID","","PROJECT_ID","PROJECT_ID","","Project Number","Project Number","","","10","Y","POP_UP_LIST","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:47.261","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:31.876","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECTS_CCW_V",""
"PROJECTS_STD_COST_COLLECTION","10036","AP_Distribution_Sets","RESERVED_ATTRIBUTE1","","RESERVED_ATTRIBUTE1","RESERVED_ATTRIBUTE1","","Funding Source","Funding Source","","","46","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:33.541","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.202","SEED_DATA_FROM_APPLICATION","-1","PJC_AWARD_FUNDING_SOURCE_V",""
"PROJECTS_STD_COST_COLLECTION","10036","AP_Distribution_Sets","TASK_ID","","TASK_ID","TASK_ID","","Task Number","Task Number","","","20","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:47.278","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:31.886","SEED_DATA_FROM_APPLICATION","-1","PJC_TASKS_EXPEND_V",""
"PROJECTS_STD_COST_COLLECTION","10036","AP_Distribution_Sets","WORK_TYPE_ID","","WORK_TYPE_ID","WORK_TYPE_ID","","Work Type","Work Type","","","70","Y","HIDDEN","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:47.298","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:31.887","SEED_DATA_FROM_APPLICATION","-1","PJC_WORK_TYPE_EXPEND_S_V",""
"PROJECTS_STD_COST_COLLECTION","10036","AP_Invoice_Distribution","BILLABLE_FLAG","","BILLABLE_FLAG","BILLABLE_FLAG","","Billable","Billable","","","60","Y","HIDDEN","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:47.376","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:31.893","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","AP_Invoice_Distribution","CAPITALIZABLE_FLAG","","CAPITALIZABLE_FLAG","CAPITALIZABLE_FLAG","","Capitalizable","Capitalizable","","","70","Y","HIDDEN","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:47.391","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:31.895","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","AP_Invoice_Distribution","CONTRACT_ID","","CONTRACT_ID","CONTRACT_ID","","Contract Number","Contract Number","","","55","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:33.63","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.204","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECT_AWARD_V",""
"PROJECTS_STD_COST_COLLECTION","10036","AP_Invoice_Distribution","EXPENDITURE_ITEM_DATE","","EXPENDITURE_ITEM_DATE","EXPENDITURE_ITEM_DATE","","Expenditure Item Date","Expenditure Item Date","","","31","Y","TEXT_BOX","11","","","","N","","PARAMETER","EIDate","","","","","N","N","","","","","2013/08/08 06:37:47.404","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:31.898","SEED_DATA_FROM_APPLICATION","-1","PJC_STANDARD_DATE",""
